timestamp,system_alarm,true_label,sensor_alarm_count
1572590563,1,0,1
1572590564,1,0,1
1572590565,1,0,3
1572590566,1,0,3
1572590567,1,0,4
1572590568,1,0,2
1572590569,1,0,4
1572590570,1,0,1
1572590571,1,0,2
1572590572,1,0,1
1572590573,1,0,4
1572590574,1,0,4
1572590575,0,0,0
1572590576,1,0,5
1572590577,1,0,2
1572590578,1,0,4
1572590579,1,0,1
1572590580,1,0,3
1572590581,1,0,4
1572590582,1,0,1
1572590583,1,0,2
1572590584,1,0,1
1572590585,1,0,3
1572590586,1,0,3
1572590587,1,0,4
1572590588,1,0,4
1572590589,1,0,2
1572590590,1,0,2
1572590591,1,0,3
1572590592,1,0,1
1572590593,1,0,3
1572590594,1,0,3
1572590595,1,0,1
1572590596,1,0,3
1572590597,1,0,5
1572590598,1,0,3
1572590599,0,0,0
1572590600,1,0,1
1572590601,1,0,7
1572590602,1,0,1
1572590603,1,0,2
1572590604,1,0,3
1572590605,1,0,3
1572590606,1,0,3
1572590607,1,0,2
1572590608,1,0,4
1572590609,1,0,5
1572590610,1,0,1
1572590611,1,0,3
1572590612,1,0,2
1572590613,1,0,4
1572590614,1,0,4
1572590615,1,0,1
1572590616,1,0,5
1572590617,1,0,5
1572590618,1,0,2
1572590619,0,0,0
1572590620,1,0,3
1572590621,1,0,5
1572590622,1,0,5
1572590623,1,0,2
1572590624,1,0,4
1572590625,1,0,4
1572590626,1,0,3
1572590627,1,0,1
1572590628,1,0,2
1572590629,1,0,5
1572590630,1,0,4
1572590631,1,0,3
1572590632,1,0,6
1572590633,1,0,4
1572590634,1,0,1
1572590635,1,0,1
1572590636,1,0,4
1572590637,1,0,6
1572590638,1,0,3
1572590639,1,0,2
1572590640,1,0,4
1572590641,1,0,6
1572590642,1,0,2
1572590643,1,0,4
1572590644,1,0,2
1572590645,1,0,3
1572590646,1,0,6
1572590647,1,0,3
1572590648,1,0,2
1572590649,1,0,4
1572590650,1,0,5
1572590651,1,0,1
1572590652,1,0,3
1572590653,1,0,6
1572590654,1,0,2
1572590655,0,0,0
1572590656,1,0,2
1572590657,1,0,3
1572590658,1,0,4
1572590659,1,0,2
1572590660,1,0,2
1572590661,1,0,5
1572590662,1,0,1
1572590663,1,0,2
1572590664,1,0,1
1572590665,1,0,2
1572590666,1,0,1
1572590667,1,0,2
1572590668,1,0,5
1572590669,1,0,3
1572590670,1,0,1
1572590671,1,0,2
1572590672,1,0,1
1572590673,1,0,3
1572590674,1,0,4
1572590675,1,0,1
1572590676,1,0,1
1572590677,1,0,3
1572590678,1,0,2
1572590679,1,0,1
1572590680,1,0,1
1572590681,1,0,4
1572590682,1,0,2
1572590683,1,0,1
1572590684,1,0,3
1572590685,1,0,2
1572590686,1,0,2
1572590687,0,0,0
1572590688,1,0,2
1572590689,1,0,5
1572590690,1,0,2
1572590691,1,0,2
1572590692,1,0,1
1572590693,1,0,2
1572590694,1,0,2
1572590695,1,0,3
1572590696,1,0,2
1572590697,1,0,3
1572590698,1,0,2
1572590699,0,0,0
1572590700,1,0,4
1572590701,1,0,2
1572590702,1,0,1
1572590703,1,0,3
1572590704,1,0,4
1572590705,1,0,2
1572590706,1,0,3
1572590707,0,0,0
1572590708,1,0,2
1572590709,1,0,4
1572590710,1,0,2
1572590711,1,0,3
1572590712,1,0,2
1572590713,1,0,3
1572590714,1,0,2
1572590715,1,0,1
1572590716,1,0,4
1572590717,1,0,1
1572590718,1,0,3
1572590719,1,0,1
1572590720,1,0,1
1572590721,1,0,4
1572590722,1,0,3
1572590723,1,0,2
1572590724,1,0,4
1572590725,1,0,2
1572590726,1,0,2
1572590727,1,0,2
1572590728,1,0,1
1572590729,1,0,1
1572590730,1,0,5
1572590731,1,0,3
1572590732,1,0,4
1572590733,1,0,2
1572590734,1,0,1
1572590735,0,0,0
1572590736,1,0,2
1572590737,1,0,3
1572590738,1,0,3
1572590739,1,0,2
1572590740,1,0,1
1572590741,1,0,5
1572590742,0,0,0
1572590743,1,0,4
1572590744,1,0,2
1572590745,1,0,2
1572590746,1,0,1
1572590747,1,0,1
1572590748,1,0,4
1572590749,1,0,2
1572590750,0,0,0
1572590751,1,0,4
1572590752,1,0,2
1572590753,1,0,4
1572590754,1,0,2
1572590755,1,0,1
1572590756,1,0,1
1572590757,1,0,3
1572590758,1,0,3
1572590759,1,0,1
1572590760,1,0,2
1572590761,1,0,3
1572590762,1,0,2
1572590763,1,0,3
1572590764,1,0,2
1572590765,1,0,3
1572590766,1,0,1
1572590767,1,0,1
1572590768,1,0,3
1572590769,1,0,1
1572590770,1,0,2
1572590771,1,0,2
1572590772,1,0,2
1572590773,1,0,5
1572590774,1,0,2
1572590775,1,0,1
1572590776,1,0,1
1572590777,1,0,3
1572590778,1,0,2
1572590779,1,0,3
1572590780,1,0,1
1572590781,1,0,4
1572590782,1,0,1
1572590783,1,0,1
1572590784,1,0,4
1572590785,1,0,3
1572590786,1,0,2
1572590787,0,0,0
1572590788,1,0,2
1572590789,1,0,5
1572590790,1,0,1
1572590791,1,0,2
1572590792,1,0,1
1572590793,1,0,3
1572590794,1,0,3
1572590795,1,0,2
1572590796,1,0,2
1572590797,1,0,2
1572590798,1,0,1
1572590799,1,0,2
1572590800,1,0,2
1572590801,1,0,4
1572590802,1,0,4
1572590803,0,0,0
1572590804,1,0,2
1572590805,1,0,2
1572590806,1,0,3
1572590807,1,0,1
1572590808,1,0,3
1572590809,1,0,3
1572590810,1,0,3
1572590811,1,0,2
1572590812,1,0,2
1572590813,1,0,2
1572590814,1,0,4
1572590815,1,0,1
1572590816,1,0,2
1572590817,1,0,1
1572590818,1,0,4
1572590819,1,0,2
1572590820,1,0,3
1572590821,1,0,3
1572590822,1,0,2
1572590823,0,0,0
1572590824,1,0,3
1572590825,1,0,1
1572590826,1,0,5
1572590827,0,0,0
1572590828,1,0,3
1572590829,1,0,3
1572590830,1,0,1
1572590831,1,0,1
1572590832,1,0,2
1572590833,1,0,2
1572590834,1,0,4
1572590835,1,0,2
1572590836,1,0,2
1572590837,1,0,2
1572590838,1,0,2
1572590839,1,0,1
1572590840,1,0,2
1572590841,1,0,2
1572590842,1,0,4
1572590843,0,0,0
1572590844,1,0,5
1572590845,1,0,2
1572590846,1,0,2
1572590847,1,0,1
1572590848,1,0,1
1572590849,1,0,2
1572590850,1,0,5
1572590851,1,0,2
1572590852,1,0,2
1572590853,1,0,1
1572590854,1,0,2
1572590855,0,0,0
1572590856,1,0,5
1572590857,1,0,2
1572590858,1,0,5
1572590859,1,0,1
1572590860,1,0,2
1572590861,1,0,4
1572590862,1,0,2
1572590863,1,0,1
1572590864,1,0,2
1572590865,1,0,2
1572590866,1,0,3
1572590867,0,0,0
1572590868,1,0,5
1572590869,1,0,2
1572590870,1,0,4
1572590871,1,0,3
1572590872,1,0,2
1572590873,1,0,1
1572590874,1,0,3
1572590875,1,0,1
1572590876,1,0,4
1572590877,1,0,3
1572590878,1,0,2
1572590879,1,0,1
1572590880,1,0,3
1572590881,1,0,5
1572590882,1,0,3
1572590883,0,0,0
1572590884,1,0,3
1572590885,1,0,1
1572590886,1,0,6
1572590887,0,0,0
1572590888,1,0,1
1572590889,1,0,1
1572590890,1,0,2
1572590891,1,0,6
1572590892,1,0,5
1572590893,1,0,2
1572590894,1,0,2
1572590895,1,0,1
1572590896,1,0,1
1572590897,1,0,2
1572590898,1,0,6
1572590899,0,0,0
1572590900,1,0,2
1572590901,1,0,3
1572590902,1,0,4
1572590903,1,0,2
1572590904,1,0,3
1572590905,1,0,3
1572590906,1,0,1
1572590907,1,0,3
1572590908,1,0,4
1572590909,1,0,1
1572590910,1,0,2
1572590911,1,0,2
1572590912,1,0,6
1572590913,1,0,2
1572590914,1,0,1
1572590915,1,0,2
1572590916,1,0,3
1572590917,1,0,3
1572590918,1,0,2
1572590919,1,0,3
1572590920,1,0,2
1572590921,1,0,3
1572590922,1,0,6
1572590923,1,0,1
1572590924,1,0,2
1572590925,1,0,2
1572590926,1,0,2
1572590927,1,0,1
1572590928,1,0,5
1572590929,1,0,2
1572590930,1,0,1
1572590931,1,0,3
1572590932,1,0,5
1572590933,1,0,6
1572590934,0,0,0
1572590935,1,0,2
1572590936,1,0,2
1572590937,1,0,3
1572590938,1,0,5
1572590939,0,0,0
1572590940,1,0,3
1572590941,1,0,4
1572590942,1,0,3
1572590943,1,0,3
1572590944,1,0,4
1572590945,1,0,2
1572590946,1,0,2
1572590947,1,0,2
1572590948,1,0,5
1572590949,1,0,1
1572590950,1,0,1
1572590951,1,0,3
1572590952,1,0,3
1572590953,1,0,4
1572590954,1,0,3
1572590955,1,0,2
1572590956,1,0,2
1572590957,1,0,2
1572590958,1,0,2
1572590959,1,0,4
1572590960,1,0,1
1572590961,1,0,4
1572590962,1,0,2
1572590963,1,0,3
1572590964,1,0,1
1572590965,1,0,2
1572590966,0,0,0
1572590967,1,0,2
1572590968,1,0,6
1572590969,1,0,2
1572590970,1,0,2
1572590971,1,0,2
1572590972,1,0,1
1572590973,1,0,4
1572590974,1,0,2
1572590975,1,0,1
1572590976,1,0,3
1572590977,1,0,1
1572590978,1,0,4
1572590979,0,0,0
1572590980,1,0,2
1572590981,1,0,2
1572590982,1,0,3
1572590983,1,0,3
1572590984,1,0,2
1572590985,1,0,1
1572590986,1,0,3
1572590987,0,0,0
1572590988,1,0,3
1572590989,1,0,3
1572590990,1,0,2
1572590991,1,0,1
1572590992,1,0,3
1572590993,1,0,3
1572590994,1,0,2
1572590995,1,0,2
1572590996,1,0,2
1572590997,1,0,2
1572590998,1,0,2
1572590999,1,0,1
1572591000,1,0,2
1572591001,1,0,5
1572591002,1,0,2
1572591003,1,0,3
1572591004,1,0,1
1572591005,1,0,2
1572591006,1,0,1
1572591007,1,0,2
1572591008,1,0,3
1572591009,1,0,2
1572591010,1,0,4
1572591011,1,0,2
1572591012,1,0,2
1572591013,1,0,2
1572591014,1,0,3
1572591015,0,0,0
1572591016,1,0,2
1572591017,1,0,2
1572591018,1,0,5
1572591019,1,0,2
1572591020,1,0,2
1572591021,1,0,2
1572591022,1,0,2
1572591023,1,0,1
1572591024,1,0,5
1572591025,1,0,1
1572591026,1,0,3
1572591027,1,0,1
1572591028,1,0,3
1572591029,1,0,2
1572591030,1,0,2
1572591031,1,0,3
1572591032,1,0,2
1572591033,1,0,3
1572591034,1,0,2
1572591035,1,0,2
1572591036,1,0,1
1572591037,1,0,3
1572591038,1,0,4
1572591039,0,0,0
1572591040,1,0,4
1572591041,1,0,3
1572591042,1,0,2
1572591043,1,0,1
1572591044,1,0,2
1572591045,1,0,2
1572591046,1,0,3
1572591047,1,0,2
1572591048,1,0,3
1572591049,1,0,1
1572591050,1,0,2
1572591051,1,0,2
1572591052,1,0,3
1572591053,1,0,2
1572591054,1,0,2
1572591055,1,0,1
1572591056,1,0,2
1572591057,1,0,2
1572591058,1,0,5
1572591059,1,0,1
1572591060,1,0,2
1572591061,1,0,2
1572591062,1,0,1
1572591063,1,0,2
1572591064,1,0,4
1572591065,1,0,1
1572591066,1,0,3
1572591067,1,0,1
1572591068,1,0,1
1572591069,1,0,2
1572591070,1,0,3
1572591071,1,0,1
1572591072,1,0,2
1572591073,1,0,3
1572591074,1,0,4
1572591075,1,0,1
1572591076,1,0,2
1572591077,1,0,1
1572591078,1,0,2
1572591079,1,0,1
1572591080,1,0,3
1572591081,1,0,4
1572591082,1,0,3
1572591083,0,0,0
1572591084,1,0,1
1572591085,1,0,3
1572591086,1,0,1
1572591087,1,0,2
1572591088,1,0,2
1572591089,1,0,2
1572591090,1,0,4
1572591091,1,0,2
1572591092,1,0,4
1572591093,1,0,1
1572591094,1,0,2
1572591095,1,0,2
1572591096,1,0,3
1572591097,1,0,1
1572591098,1,0,3
1572591099,1,0,1
1572591100,1,0,3
1572591101,1,0,3
1572591102,1,0,2
1572591103,0,0,0
1572591104,1,0,3
1572591105,1,0,2
1572591106,1,0,3
1572591107,1,0,1
1572591108,1,0,2
1572591109,1,0,4
1572591110,1,0,3
1572591111,1,0,3
1572591112,1,0,2
1572591113,1,0,2
1572591114,1,0,3
1572591115,1,0,2
1572591116,1,0,2
1572591117,1,0,3
1572591118,1,0,3
1572591119,1,0,2
1572591120,1,0,2
1572591121,1,0,6
1572591122,1,0,5
1572591123,0,0,0
1572591124,1,0,3
1572591125,1,0,2
1572591126,1,0,3
1572591127,1,0,3
1572591128,1,0,4
1572591129,1,0,5
1572591130,1,0,5
1572591131,1,0,2
1572591132,1,0,3
1572591133,1,0,2
1572591134,1,0,4
1572591135,0,0,0
1572591136,1,0,7
1572591137,1,0,4
1572591138,1,0,6
1572591139,1,0,2
1572591140,1,0,1
1572591141,1,0,4
1572591142,1,0,4
1572591143,1,0,5
1572591144,1,0,4
1572591145,1,0,5
1572591146,1,0,4
1572591147,1,0,2
1572591148,1,0,2
1572591149,1,0,3
1572591150,1,0,7
1572591151,1,0,2
1572591152,1,0,4
1572591153,1,0,3
1572591154,1,0,6
1572591155,0,0,0
1572591156,1,0,1
1572591157,1,0,6
1572591158,1,0,2
1572591159,1,0,1
1572591160,1,0,5
1572591161,1,0,2
1572591162,1,0,2
1572591163,1,0,2
1572591164,1,0,4
1572591165,1,0,3
1572591166,1,0,1
1572591167,1,0,1
1572591168,1,0,4
1572591169,1,0,2
1572591170,1,0,3
1572591171,1,0,4
1572591172,1,0,2
1572591173,1,0,3
1572591174,1,0,2
1572591175,1,0,1
1572591176,1,0,2
1572591177,1,0,2
1572591178,1,0,4
1572591179,1,0,2
1572591180,1,0,1
1572591181,1,0,3
1572591182,1,0,1
1572591183,0,0,0
1572591184,1,0,5
1572591185,1,0,3
1572591186,1,0,2
1572591187,1,0,1
1572591188,1,0,1
1572591189,1,0,3
1572591190,1,0,2
1572591191,1,0,2
1572591192,1,0,4
1572591193,1,0,1
1572591194,1,0,3
1572591195,1,0,1
1572591196,1,0,2
1572591197,1,0,1
1572591198,1,0,1
1572591199,1,0,3
1572591200,1,0,2
1572591201,1,0,5
1572591202,1,0,1
1572591203,1,0,2
1572591204,1,0,4
1572591205,1,0,1
1572591206,1,0,3
1572591207,0,0,0
1572591208,1,0,2
1572591209,1,0,3
1572591210,1,0,2
1572591211,1,0,4
1572591212,1,0,1
1572591213,1,0,3
1572591214,1,0,2
1572591215,1,0,1
1572591216,1,0,1
1572591217,1,0,6
1572591218,1,0,1
1572591219,1,0,1
1572591220,1,0,3
1572591221,1,0,3
1572591222,1,0,1
1572591223,1,0,1
1572591224,1,0,3
1572591225,1,0,3
1572591226,1,0,1
1572591227,1,0,3
1572591228,1,0,4
1572591229,1,0,2
1572591230,0,0,0
1572591231,1,0,3
1572591232,1,0,1
1572591233,1,0,4
1572591234,1,0,5
1572591235,0,0,0
1572591236,1,0,1
1572591237,1,0,3
1572591238,1,0,2
1572591239,1,0,2
1572591240,1,0,3
1572591241,1,0,3
1572591242,1,0,2
1572591243,1,0,3
1572591244,1,0,3
1572591245,1,0,1
1572591246,0,0,0
1572591247,1,0,1
1572591248,1,0,5
1572591249,1,0,2
1572591250,1,0,4
1572591251,1,0,1
1572591252,1,0,2
1572591253,1,0,3
1572591254,1,0,2
1572591255,1,0,1
1572591256,1,0,2
1572591257,1,0,2
1572591258,1,0,4
1572591259,1,0,1
1572591260,1,0,4
1572591261,1,0,1
1572591262,1,0,1
1572591263,1,0,2
1572591264,1,0,2
1572591265,1,0,3
1572591266,1,0,2
1572591267,1,0,2
1572591268,1,0,3
1572591269,1,0,3
1572591270,1,0,1
1572591271,1,0,1
1572591272,1,0,2
1572591273,1,0,2
1572591274,1,0,2
1572591275,0,0,0
1572591276,1,0,5
1572591277,1,0,3
1572591278,0,0,0
1572591279,1,0,1
1572591280,1,0,3
1572591281,1,0,1
1572591282,1,0,2
1572591283,1,0,2
1572591284,1,0,4
1572591285,1,0,2
1572591286,1,0,1
1572591287,1,0,2
1572591288,1,0,3
1572591289,1,0,3
1572591290,1,0,2
1572591291,1,0,1
1572591292,1,0,3
1572591293,1,0,1
1572591294,1,0,4
1572591295,1,0,2
1572591296,1,0,3
1572591297,1,0,4
1572591298,1,0,2
1572591299,1,0,3
1572591300,1,0,2
1572591301,1,0,2
1572591302,0,0,0
1572591303,0,0,0
1572591304,1,0,10
1572591305,1,0,1
1572591306,1,0,1
1572591307,1,0,3
1572591308,1,0,2
1572591309,1,0,1
1572591310,1,0,3
1572591311,1,0,2
1572591312,1,0,2
1572591313,1,0,2
1572591314,1,0,1
1572591315,1,0,3
1572591316,1,0,3
1572591317,1,0,2
1572591318,1,0,3
1572591319,0,0,0
1572591320,1,0,3
1572591321,1,0,3
1572591322,1,0,2
1572591323,1,0,1
1572591324,1,0,2
1572591325,1,0,2
1572591326,1,0,1
1572591327,1,0,2
1572591328,1,0,2
1572591329,1,0,2
1572591330,1,0,2
1572591331,1,0,3
1572591332,1,0,4
1572591333,1,0,2
1572591334,1,0,1
1572591335,0,0,0
1572591336,1,0,2
1572591337,1,0,4
1572591338,1,0,2
1572591339,1,0,1
1572591340,1,0,4
1572591341,1,0,1
1572591342,1,0,1
1572591343,1,0,1
1572591344,1,0,4
1572591345,1,0,1
1572591346,1,0,2
1572591347,1,0,2
1572591348,1,0,3
1572591349,1,0,2
1572591350,1,0,2
1572591351,0,0,0
1572591352,1,0,3
1572591353,1,0,3
1572591354,1,0,1
1572591355,0,0,0
1572591356,1,0,3
1572591357,1,0,3
1572591358,1,0,1
1572591359,0,0,0
1572591360,1,0,4
1572591361,1,0,2
1572591362,1,0,2
1572591363,0,0,0
1572591364,1,0,3
1572591365,1,0,1
1572591366,1,0,1
1572591367,1,0,4
1572591368,1,0,2
1572591369,1,0,1
1572591370,1,0,1
1572591371,1,0,1
1572591372,1,0,4
1572591373,1,0,2
1572591374,1,0,1
1572591375,0,0,0
1572591376,1,0,3
1572591377,1,0,2
1572591378,1,0,3
1572591379,1,0,1
1572591380,1,0,2
1572591381,1,0,3
1572591382,1,0,1
1572591383,1,0,1
1572591384,1,0,2
1572591385,1,0,3
1572591386,1,0,1
1572591387,0,0,0
1572591388,1,0,5
1572591389,1,0,2
1572591390,0,0,0
1572591391,1,0,2
1572591392,1,0,2
1572591393,1,0,2
1572591394,1,0,2
1572591395,1,0,2
1572591396,1,0,2
1572591397,1,0,3
1572591398,1,0,1
1572591399,1,0,1
1572591400,1,0,3
1572591401,1,0,1
1572591402,1,0,3
1572591403,1,0,2
1572591404,1,0,2
1572591405,1,0,2
1572591406,1,0,2
1572591407,1,0,1
1572591408,1,0,3
1572591409,1,0,2
1572591410,1,0,1
1572591411,1,0,1
1572591412,1,0,4
1572591413,1,0,3
1572591414,1,0,2
1572591415,1,0,1
1572591416,1,0,3
1572591417,1,0,2
1572591418,1,0,2
1572591419,1,0,3
1572591420,1,0,1
1572591421,1,0,2
1572591422,1,0,2
1572591423,1,0,2
1572591424,1,0,1
1572591425,1,0,1
1572591426,1,0,5
1572591427,1,0,3
1572591428,1,0,2
1572591429,1,0,2
1572591430,1,0,1
1572591431,1,0,1
1572591432,1,0,3
1572591433,1,0,4
1572591434,0,0,0
1572591435,1,0,3
1572591436,1,0,3
1572591437,1,0,2
1572591438,1,0,2
1572591439,1,0,3
1572591440,1,0,2
1572591441,1,0,3
1572591442,0,0,0
1572591443,1,0,3
1572591444,1,0,3
1572591445,1,0,2
1572591446,1,0,1
1572591447,1,0,3
1572591448,1,0,2
1572591449,1,0,1
1572591450,1,0,2
1572591451,1,0,4
1572591452,1,0,2
1572591453,1,0,3
1572591454,1,0,2
1572591455,0,0,0
1572591456,1,0,3
1572591457,1,0,3
1572591458,1,0,2
1572591459,1,0,1
1572591460,1,0,2
1572591461,1,0,4
1572591462,1,0,2
1572591463,1,0,2
1572591464,1,0,1
1572591465,1,0,3
1572591466,1,0,1
1572591467,1,0,1
1572591468,1,0,6
1572591469,1,0,1
1572591470,1,0,1
1572591471,1,0,2
1572591472,1,0,3
1572591473,1,0,2
1572591474,1,0,1
1572591475,1,0,3
1572591476,1,0,3
1572591477,1,0,3
1572591478,1,0,1
1572591479,1,0,1
1572591480,1,0,2
1572591481,1,0,4
1572591482,1,0,1
1572591483,1,0,1
1572591484,1,0,2
1572591485,1,0,2
1572591486,1,0,3
1572591487,1,0,3
1572591488,1,0,2
1572591489,1,0,2
1572591490,1,0,1
1572591491,1,0,1
1572591492,1,0,2
1572591493,1,0,3
1572591494,1,0,3
1572591495,1,0,1
1572591496,1,0,3
1572591497,1,0,2
1572591498,1,0,1
1572591499,1,0,1
1572591500,1,0,4
1572591501,1,0,3
1572591502,1,0,2
1572591503,0,0,0
1572591504,1,0,1
1572591505,1,0,5
1572591506,1,0,3
1572591507,1,0,1
1572591508,1,0,1
1572591509,1,0,2
1572591510,1,0,2
1572591511,1,0,2
1572591512,1,0,2
1572591513,1,0,3
1572591514,1,0,3
1572591515,0,0,0
1572591516,1,0,3
1572591517,1,0,2
1572591518,1,0,2
1572591519,1,0,1
1572591520,1,0,2
1572591521,1,0,4
1572591522,1,0,2
1572591523,1,0,1
1572591524,1,0,1
1572591525,1,0,2
1572591526,1,0,4
1572591527,1,0,2
1572591528,1,0,3
1572591529,1,0,2
1572591530,1,0,1
1572591531,1,0,1
1572591532,1,0,3
1572591533,1,0,3
1572591534,1,0,3
1572591535,1,0,1
1572591536,1,0,3
1572591537,1,0,1
1572591538,1,0,2
1572591539,1,0,2
1572591540,1,0,1
1572591541,1,0,4
1572591542,1,0,3
1572591543,1,0,2
1572591544,1,0,1
1572591545,1,0,1
1572591546,1,0,3
1572591547,0,0,0
1572591548,1,0,2
1572591549,1,0,4
1572591550,1,0,3
1572591551,1,0,1
1572591552,1,0,1
1572591553,1,0,3
1572591554,1,0,1
1572591555,1,0,2
1572591556,1,0,3
1572591557,1,0,1
1572591558,1,0,3
1572591559,1,0,1
1572591560,1,0,2
1572591561,1,0,1
1572591562,1,0,4
1572591563,1,0,1
1572591564,1,0,2
1572591565,1,0,1
1572591566,1,0,3
1572591567,1,0,1
1572591568,1,0,2
1572591569,1,0,4
1572591570,1,0,3
1572591571,0,0,0
1572591572,1,0,1
1572591573,1,0,3
1572591574,1,0,3
1572591575,0,0,0
1572591576,1,0,3
1572591577,1,0,3
1572591578,1,0,1
1572591579,1,0,3
1572591580,1,0,2
1572591581,1,0,1
1572591582,1,0,4
1572591583,0,0,0
1572591584,1,0,4
1572591585,1,0,1
1572591586,1,0,2
1572591587,1,0,1
1572591588,1,0,2
1572591589,1,0,3
1572591590,1,0,4
1572591591,1,0,1
1572591592,1,0,1
1572591593,1,0,3
1572591594,1,0,1
1572591595,1,0,4
1572591596,1,0,1
1572591597,1,0,1
1572591598,1,0,4
1572591599,0,0,0
1572591600,1,0,2
1572591601,1,0,3
1572591602,1,0,1
1572591603,1,0,3
1572591604,1,0,2
1572591605,1,0,3
1572591606,1,0,2
1572591607,1,0,1
1572591608,1,0,3
1572591609,1,0,1
1572591610,1,0,3
1572591611,0,0,0
1572591612,1,0,2
1572591613,1,0,4
1572591614,1,0,2
1572591615,0,0,0
1572591616,1,0,2
1572591617,1,0,2
1572591618,1,0,2
1572591619,1,0,3
1572591620,1,0,1
1572591621,1,0,2
1572591622,1,0,3
1572591623,1,0,1
1572591624,1,0,2
1572591625,1,0,2
1572591626,1,0,4
1572591627,1,0,1
1572591628,1,0,1
1572591629,1,0,1
1572591630,1,0,2
1572591631,1,0,5
1572591632,1,0,1
1572591633,1,0,2
1572591634,1,0,2
1572591635,1,0,1
1572591636,1,0,3
1572591637,1,0,1
1572591638,1,0,3
1572591639,1,0,1
1572591640,1,0,3
1572591641,1,0,2
1572591642,1,0,3
1572591643,1,0,1
1572591644,1,0,1
1572591645,1,0,1
1572591646,1,0,3
1572591647,1,0,3
1572591648,1,0,2
1572591649,1,0,3
1572591650,1,0,1
1572591651,1,0,2
1572591652,1,0,1
1572591653,1,0,4
1572591654,1,0,3
1572591655,1,0,1
1572591656,1,0,2
1572591657,1,0,1
1572591658,1,0,4
1572591659,1,0,2
1572591660,1,0,1
1572591661,1,0,2
1572591662,1,0,2
1572591663,1,0,2
1572591664,1,0,3
1572591665,1,0,2
1572591666,1,0,1
1572591667,1,0,2
1572591668,1,0,2
1572591669,1,0,3
1572591670,1,0,2
1572591671,1,0,1
1572591672,1,0,1
1572591673,1,0,2
1572591674,1,0,3
1572591675,1,0,2
1572591676,1,0,2
1572591677,1,0,2
1572591678,1,0,1
1572591679,1,0,3
1572591680,1,0,1
1572591681,1,0,2
1572591682,1,0,3
1572591683,1,0,1
1572591684,1,0,3
1572591685,1,0,3
1572591686,1,0,4
1572591687,1,0,2
1572591688,1,0,1
1572591689,1,0,4
1572591690,1,0,2
1572591691,0,0,0
1572591692,1,0,2
1572591693,1,0,4
1572591694,1,0,2
1572591695,1,0,2
1572591696,1,0,4
1572591697,1,0,4
1572591698,1,0,2
1572591699,1,0,1
1572591700,1,0,4
1572591701,1,0,2
1572591702,1,0,1
1572591703,1,0,1
1572591704,1,0,5
1572591705,1,0,2
1572591706,1,0,1
1572591707,0,0,0
1572591708,1,0,4
1572591709,1,0,4
1572591710,1,0,3
1572591711,1,0,1
1572591712,1,0,3
1572591713,1,0,1
1572591714,1,0,2
1572591715,1,0,2
1572591716,1,0,1
1572591717,1,0,3
1572591718,1,0,1
1572591719,1,0,2
1572591720,1,0,2
1572591721,1,0,4
1572591722,0,0,0
1572591723,0,0,0
1572591724,1,0,3
1572591725,1,0,3
1572591726,1,0,1
1572591727,1,0,1
1572591728,1,0,1
1572591729,1,0,4
1572591730,0,0,0
1572591731,1,0,2
1572591732,1,0,3
1572591733,1,0,1
1572591734,1,0,3
1572591735,0,0,0
1572591736,1,0,4
1572591737,1,0,1
1572591738,1,0,2
1572591739,1,0,1
1572591740,1,0,2
1572591741,1,0,3
1572591742,1,0,1
1572591743,1,0,1
1572591744,1,0,4
1572591745,1,0,3
1572591746,0,0,0
1572591747,1,0,2
1572591748,1,0,2
1572591749,1,0,2
1572591750,1,0,2
1572591751,1,0,2
1572591752,1,0,3
1572591753,1,0,2
1572591754,1,0,1
1572591755,0,0,0
1572591756,1,0,3
1572591757,1,0,4
1572591758,1,0,1
1572591759,1,0,2
1572591760,1,0,2
1572591761,1,0,2
1572591762,1,0,1
1572591763,1,0,1
1572591764,1,0,4
1572591765,1,0,2
1572591766,1,0,1
1572591767,1,0,1
1572591768,1,0,4
1572591769,1,0,3
1572591770,0,0,0
1572591771,1,0,1
1572591772,1,0,4
1572591773,1,0,2
1572591774,1,0,2
1572591775,0,0,0
1572591776,1,0,2
1572591777,1,0,3
1572591778,1,0,2
1572591779,1,0,2
1572591780,1,0,4
1572591781,1,0,1
1572591782,1,0,1
1572591783,0,0,0
1572591784,1,0,4
1572591785,1,0,5
1572591786,0,0,0
1572591787,1,0,2
1572591788,1,0,2
1572591789,1,0,2
1572591790,0,0,0
1572591791,1,0,3
1572591792,1,0,5
1572591793,1,0,2
1572591794,1,0,2
1572591795,0,0,0
1572591796,1,0,3
1572591797,1,0,1
1572591798,1,0,3
1572591799,1,0,3
1572591800,1,0,1
1572591801,1,0,4
1572591802,0,0,0
1572591803,1,0,1
1572591804,1,0,5
1572591805,1,0,2
1572591806,1,0,1
1572591807,1,0,1
1572591808,1,0,2
1572591809,1,0,3
1572591810,0,0,0
1572591811,1,0,5
1572591812,1,0,1
1572591813,1,0,1
1572591814,1,0,2
1572591815,1,0,1
1572591816,1,0,2
1572591817,1,0,6
1572591818,1,0,2
1572591819,1,0,1
1572591820,1,0,3
1572591821,1,0,1
1572591822,1,0,4
1572591823,0,0,0
1572591824,1,0,4
1572591825,1,0,4
1572591826,1,0,1
1572591827,1,0,2
1572591828,1,0,5
1572591829,1,0,3
1572591830,0,0,0
1572591831,1,0,4
1572591832,1,0,4
